lat,lon,timestamp
0.358669,36.883945,2023-01-01T01:50:33
0.358669,36.883946,2023-01-01T01:50:34
0.358669,36.883946,2023-01-01T01:50:35
0.358669,36.883946,2023-01-01T01:50:36
0.358669,36.883946,2023-01-01T01:50:37
0.358669,36.883947,2023-01-01T01:50:38
0.358669,36.883947,2023-01-01T01:50:39
0.358669,36.883947,2023-01-01T01:50:40
0.358669,36.883947,2023-01-01T01:50:41
0.358668,36.883948,2023-01-01T01:50:42
0.358668,36.883948,2023-01-01T01:50:43
0.358668,36.883948,2023-01-01T01:50:44
0.358668,36.883948,2023-01-01T01:50:45
0.358668,36.883948,2023-01-01T01:50:46
0.358668,36.883949,2023-01-01T01:50:47
0.358668,36.883949,2023-01-01T01:50:48
0.358668,36.883949,2023-01-01T01:50:49
0.358668,36.883949,2023-01-01T01:50:50
0.358668,36.883949,2023-01-01T01:50:51
0.358668,36.883949,2023-01-01T01:50:52
0.358667,36.883949,2023-01-01T01:50:53
0.358667,36.88395,2023-01-01T01:50:54
0.358667,36.88395,2023-01-01T01:50:55
0.358667,36.88395,2023-01-01T01:50:56
0.358667,36.88395,2023-01-01T01:50:57
0.358667,36.88395,2023-01-01T01:50:58
0.358667,36.88395,2023-01-01T01:50:59
0.358667,36.88395,2023-01-01T01:51:00
0.358666,36.883951,2023-01-01T01:51:01
0.358666,36.883951,2023-01-01T01:51:02
0.358666,36.883951,2023-01-01T01:51:03
0.358666,36.883951,2023-01-01T01:51:04
0.358666,36.883951,2023-01-01T01:51:05
0.358666,36.883952,2023-01-01T01:51:06
0.358666,36.883952,2023-01-01T01:51:07
0.358666,36.883952,2023-01-01T01:51:08
0.358666,36.883952,2023-01-01T01:51:09
0.358666,36.883952,2023-01-01T01:51:10
0.358666,36.883952,2023-01-01T01:51:11
0.358666,36.883952,2023-01-01T01:51:12
0.358666,36.883952,2023-01-01T01:51:13
0.358666,36.883953,2023-01-01T01:51:14
0.358666,36.883953,2023-01-01T01:51:15
0.358666,36.883953,2023-01-01T01:51:16
0.358666,36.883953,2023-01-01T01:51:17
0.358666,36.883953,2023-01-01T01:51:18
0.358666,36.883953,2023-01-01T01:51:19
0.358666,36.883953,2023-01-01T01:51:20
0.358666,36.883953,2023-01-01T01:51:21
0.358666,36.883953,2023-01-01T01:51:22
0.358666,36.883954,2023-01-01T01:51:23
0.358666,36.883954,2023-01-01T01:51:24
0.358666,36.883954,2023-01-01T01:51:25
0.358666,36.883954,2023-01-01T01:51:26
0.358666,36.883954,2023-01-01T01:51:27
0.358666,36.883954,2023-01-01T01:51:28
0.358666,36.883954,2023-01-01T01:51:29
0.358666,36.883955,2023-01-01T01:51:30
0.358666,36.883955,2023-01-01T01:51:31
0.358666,36.883955,2023-01-01T01:51:32
0.358666,36.883955,2023-01-01T01:51:33
0.358666,36.883955,2023-01-01T01:51:34
0.358666,36.883955,2023-01-01T01:51:35
0.358666,36.883955,2023-01-01T01:51:36
0.358666,36.883955,2023-01-01T01:51:37
0.358666,36.883955,2023-01-01T01:51:38
0.358666,36.883956,2023-01-01T01:51:39
0.358666,36.883956,2023-01-01T01:51:40
0.358666,36.883956,2023-01-01T01:51:41
0.358666,36.883956,2023-01-01T01:51:42
0.358665,36.883956,2023-01-01T01:51:43
0.358665,36.883956,2023-01-01T01:51:44
