lat,lon,timestamp
0.358563,36.884125,2023-01-01T02:04:12
0.358563,36.884126,2023-01-01T02:04:13
0.358562,36.884126,2023-01-01T02:04:14
0.358562,36.884126,2023-01-01T02:04:15
0.358561,36.884126,2023-01-01T02:04:16
0.358561,36.884126,2023-01-01T02:04:17
0.35856,36.884127,2023-01-01T02:04:18
0.35856,36.884127,2023-01-01T02:04:19
0.358559,36.884127,2023-01-01T02:04:20
0.358559,36.884127,2023-01-01T02:04:21
0.358558,36.884127,2023-01-01T02:04:22
0.358558,36.884127,2023-01-01T02:04:23
0.358557,36.884128,2023-01-01T02:04:24
0.358557,36.884128,2023-01-01T02:04:25
0.358556,36.884128,2023-01-01T02:04:26
0.358556,36.884128,2023-01-01T02:04:27
0.358555,36.884128,2023-01-01T02:04:28
0.358555,36.884129,2023-01-01T02:04:29
0.358555,36.884129,2023-01-01T02:04:30
0.358554,36.884129,2023-01-01T02:04:31
