x,y,timestamp
0.000000,0.000000,2023-01-01T00:14:21
-0.111192,0.000000,2023-01-01T00:14:22
-0.111192,0.000000,2023-01-01T00:14:23
-0.222385,-0.111195,2023-01-01T00:14:24
-0.222385,-0.111195,2023-01-01T00:14:25
-0.333577,-0.111195,2023-01-01T00:14:26
-0.333577,-0.111195,2023-01-01T00:14:27
-0.444769,-0.111195,2023-01-01T00:14:28
-0.444769,-0.222390,2023-01-01T00:14:29
-0.444769,-0.222390,2023-01-01T00:14:30
-0.555961,-0.222390,2023-01-01T00:14:31
-0.555961,-0.222390,2023-01-01T00:14:32
-0.667154,-0.222390,2023-01-01T00:14:33
-0.667154,-0.333585,2023-01-01T00:14:34
-0.667154,-0.333585,2023-01-01T00:14:35
-0.778346,-0.333585,2023-01-01T00:14:36
-0.778346,-0.333585,2023-01-01T00:14:37
-0.889538,-0.333585,2023-01-01T00:14:38
-0.889538,-0.333585,2023-01-01T00:14:39
-0.889538,-0.444780,2023-01-01T00:14:40
-1.000731,-0.444780,2023-01-01T00:14:41
-1.000731,-0.444780,2023-01-01T00:14:42
-1.000731,-0.444780,2023-01-01T00:14:43
-1.000731,-0.444780,2023-01-01T00:14:44
-1.111923,-0.444780,2023-01-01T00:14:45
-1.111923,-0.444780,2023-01-01T00:14:46
-1.111923,-0.555975,2023-01-01T00:14:47
-1.223115,-0.555975,2023-01-01T00:14:48
-1.223115,-0.555975,2023-01-01T00:14:49
-1.223115,-0.555975,2023-01-01T00:14:50
-1.223115,-0.555975,2023-01-01T00:14:51
-1.334307,-0.555975,2023-01-01T00:14:52
-1.334307,-0.555975,2023-01-01T00:14:53
-1.334307,-0.555975,2023-01-01T00:14:54
-1.334307,-0.555975,2023-01-01T00:14:55
-1.445500,-0.555975,2023-01-01T00:14:56
-1.445500,-0.555975,2023-01-01T00:14:57
-1.445500,-0.555975,2023-01-01T00:14:58
-1.445500,-0.555975,2023-01-01T00:14:59
-1.445500,-0.555975,2023-01-01T00:15:00
-1.556692,-0.555975,2023-01-01T00:15:01
-1.556692,-0.667170,2023-01-01T00:15:02
-1.556692,-0.667170,2023-01-01T00:15:03
-1.556692,-0.667170,2023-01-01T00:15:04
-1.556692,-0.667170,2023-01-01T00:15:05
-1.667884,-0.667170,2023-01-01T00:15:06
-1.667884,-0.667170,2023-01-01T00:15:07
-1.667884,-0.667170,2023-01-01T00:15:08
-1.667884,-0.667170,2023-01-01T00:15:09
-1.667884,-0.667170,2023-01-01T00:15:10
-1.667884,-0.667170,2023-01-01T00:15:11
-1.779077,-0.555975,2023-01-01T00:15:12
-1.779077,-0.555975,2023-01-01T00:15:13
-1.779077,-0.555975,2023-01-01T00:15:14
-1.779077,-0.555975,2023-01-01T00:15:15
-1.779077,-0.555975,2023-01-01T00:15:16
-1.779077,-0.555975,2023-01-01T00:15:17
-1.890269,-0.555975,2023-01-01T00:15:18
-1.890269,-0.555975,2023-01-01T00:15:19
-1.890269,-0.555975,2023-01-01T00:15:20
-1.890269,-0.555975,2023-01-01T00:15:21
-1.890269,-0.555975,2023-01-01T00:15:22
-1.890269,-0.555975,2023-01-01T00:15:23
-1.890269,-0.555975,2023-01-01T00:15:24
-1.890269,-0.555975,2023-01-01T00:15:25
-1.890269,-0.555975,2023-01-01T00:15:26
-1.890269,-0.555975,2023-01-01T00:15:27
-1.890269,-0.555975,2023-01-01T00:15:28
-1.890269,-0.555975,2023-01-01T00:15:29
-1.890269,-0.555975,2023-01-01T00:15:30
-1.890269,-0.555975,2023-01-01T00:15:31
-1.890269,-0.555975,2023-01-01T00:15:32
-1.890269,-0.555975,2023-01-01T00:15:33
-1.890269,-0.444780,2023-01-01T00:15:34
-1.890269,-0.444780,2023-01-01T00:15:35
-1.890269,-0.444780,2023-01-01T00:15:36
-1.890269,-0.444780,2023-01-01T00:15:37
-1.890269,-0.444780,2023-01-01T00:15:38
-1.890269,-0.444780,2023-01-01T00:15:39
-2.001461,-0.444780,2023-01-01T00:15:40
-2.001461,-0.444780,2023-01-01T00:15:41
-2.001461,-0.444780,2023-01-01T00:15:42
-2.001461,-0.444780,2023-01-01T00:15:43
-2.001461,-0.444780,2023-01-01T00:15:44
-2.001461,-0.444780,2023-01-01T00:15:45
-2.001461,-0.444780,2023-01-01T00:15:46
-2.001461,-0.444780,2023-01-01T00:15:47
-2.001461,-0.444780,2023-01-01T00:15:48
-2.001461,-0.444780,2023-01-01T00:15:49
-2.001461,-0.444780,2023-01-01T00:15:50
-2.001461,-0.444780,2023-01-01T00:15:51
-2.001461,-0.444780,2023-01-01T00:15:52
-2.001461,-0.444780,2023-01-01T00:15:53
-2.001461,-0.444780,2023-01-01T00:15:54
-1.890269,-0.555975,2023-01-01T00:15:55
-1.890269,-0.444780,2023-01-01T00:15:56
-1.890269,-0.444780,2023-01-01T00:15:57
-1.890269,-0.444780,2023-01-01T00:15:58
-1.890269,-0.444780,2023-01-01T00:15:59
-1.890269,-0.444780,2023-01-01T00:16:00
-1.890269,-0.555975,2023-01-01T00:16:01
-1.890269,-0.555975,2023-01-01T00:16:02
-1.890269,-0.444780,2023-01-01T00:16:03
-1.890269,-0.444780,2023-01-01T00:16:04
-1.890269,-0.444780,2023-01-01T00:16:05
-1.890269,-0.444780,2023-01-01T00:16:06
-1.890269,-0.444780,2023-01-01T00:16:07
-1.890269,-0.444780,2023-01-01T00:16:08
-2.001461,-0.444780,2023-01-01T00:16:09
-2.001461,-0.444780,2023-01-01T00:16:10
-2.001461,-0.444780,2023-01-01T00:16:11
-2.001461,-0.444780,2023-01-01T00:16:12
-2.001461,-0.333585,2023-01-01T00:16:13
-2.001461,-0.333585,2023-01-01T00:16:14
-2.001461,-0.333585,2023-01-01T00:16:15
-2.001461,-0.333585,2023-01-01T00:16:16
-2.001461,-0.333585,2023-01-01T00:16:17
-2.001461,-0.333585,2023-01-01T00:16:18
-2.001461,-0.333585,2023-01-01T00:16:19
-2.112653,-0.333585,2023-01-01T00:16:20
-2.112653,-0.333585,2023-01-01T00:16:21
-2.112653,-0.333585,2023-01-01T00:16:22
-2.112653,-0.333585,2023-01-01T00:16:23
-2.112653,-0.333585,2023-01-01T00:16:24
-2.112653,-0.333585,2023-01-01T00:16:25
-2.112653,-0.333585,2023-01-01T00:16:26
-2.112653,-0.222390,2023-01-01T00:16:27
-2.112653,-0.222390,2023-01-01T00:16:28
-2.112653,-0.222390,2023-01-01T00:16:29
-2.112653,-0.222390,2023-01-01T00:16:30
-2.112653,-0.222390,2023-01-01T00:16:31
-2.112653,-0.222390,2023-01-01T00:16:32
-2.112653,-0.222390,2023-01-01T00:16:33
-2.112653,-0.111195,2023-01-01T00:16:34
-2.112653,-0.111195,2023-01-01T00:16:35
-2.112653,-0.111195,2023-01-01T00:16:36
-2.112653,-0.111195,2023-01-01T00:16:37
-2.223846,-0.111195,2023-01-01T00:16:38
-2.223846,-0.111195,2023-01-01T00:16:39
-2.223846,-0.111195,2023-01-01T00:16:40
-2.223846,-0.111195,2023-01-01T00:16:41
-2.223846,-0.111195,2023-01-01T00:16:42
-2.223846,-0.111195,2023-01-01T00:16:43
-2.223846,-0.111195,2023-01-01T00:16:44
