x,y,timestamp
0.000000,0.000000,2023-01-01T02:11:28
0.000000,0.000000,2023-01-01T02:11:29
0.000000,0.111195,2023-01-01T02:11:30
0.111192,0.111195,2023-01-01T02:11:31
0.111192,0.111195,2023-01-01T02:11:32
0.222385,0.222390,2023-01-01T02:11:33
0.222385,0.222390,2023-01-01T02:11:34
0.333577,0.222390,2023-01-01T02:11:35
0.333577,0.333585,2023-01-01T02:11:36
0.333577,0.333585,2023-01-01T02:11:37
0.444769,0.444780,2023-01-01T02:11:38
0.444769,0.444780,2023-01-01T02:11:39
0.444769,0.555975,2023-01-01T02:11:40
0.555961,0.555975,2023-01-01T02:11:41
0.555961,0.555975,2023-01-01T02:11:42
0.555961,0.667170,2023-01-01T02:11:43
0.667154,0.667170,2023-01-01T02:11:44
0.667154,0.778364,2023-01-01T02:11:45
0.667154,0.778364,2023-01-01T02:11:46
0.667154,0.778364,2023-01-01T02:11:47
0.778346,0.889559,2023-01-01T02:11:48
0.778346,0.889559,2023-01-01T02:11:49
0.778346,1.000754,2023-01-01T02:11:50
0.778346,1.000754,2023-01-01T02:11:51
0.778346,1.000754,2023-01-01T02:11:52
0.889538,1.111949,2023-01-01T02:11:53
0.889538,1.111949,2023-01-01T02:11:54
0.889538,1.223144,2023-01-01T02:11:55
0.889538,1.223144,2023-01-01T02:11:56
0.889538,1.334339,2023-01-01T02:11:57
0.889538,1.334339,2023-01-01T02:11:58
0.889538,1.334339,2023-01-01T02:11:59
0.889538,1.445534,2023-01-01T02:12:00
0.889538,1.445534,2023-01-01T02:12:01
0.889538,1.556729,2023-01-01T02:12:02
1.000731,1.556729,2023-01-01T02:12:03
1.000731,1.556729,2023-01-01T02:12:04
1.000731,1.667924,2023-01-01T02:12:05
1.000731,1.667924,2023-01-01T02:12:06
1.000731,1.667924,2023-01-01T02:12:07
1.000731,1.779119,2023-01-01T02:12:08
1.000731,1.779119,2023-01-01T02:12:09
1.000731,1.779119,2023-01-01T02:12:10
1.000731,1.890314,2023-01-01T02:12:11
1.000731,1.890314,2023-01-01T02:12:12
1.000731,1.890314,2023-01-01T02:12:13
1.000731,1.890314,2023-01-01T02:12:14
1.000731,2.001509,2023-01-01T02:12:15
1.111923,2.001509,2023-01-01T02:12:16
1.111923,2.001509,2023-01-01T02:12:17
1.111923,2.112704,2023-01-01T02:12:18
1.111923,2.112704,2023-01-01T02:12:19
1.111923,2.112704,2023-01-01T02:12:20
