x,y,timestamp
0.000000,0.000000,2023-01-01T02:02:26
0.000000,0.111195,2023-01-01T02:02:27
0.111193,0.111195,2023-01-01T02:02:28
0.111193,0.111195,2023-01-01T02:02:29
0.111193,0.111195,2023-01-01T02:02:30
0.222385,0.111195,2023-01-01T02:02:31
0.222385,0.111195,2023-01-01T02:02:32
0.222385,0.111195,2023-01-01T02:02:33
0.333578,0.111195,2023-01-01T02:02:34
0.333578,0.222390,2023-01-01T02:02:35
0.333578,0.222390,2023-01-01T02:02:36
0.333578,0.222390,2023-01-01T02:02:37
0.444771,0.222390,2023-01-01T02:02:38
0.444771,0.222390,2023-01-01T02:02:39
0.444771,0.222390,2023-01-01T02:02:40
0.444771,0.222390,2023-01-01T02:02:41
0.555964,0.222390,2023-01-01T02:02:42
0.555964,0.222390,2023-01-01T02:02:43
0.555964,0.333585,2023-01-01T02:02:44
0.555964,0.333585,2023-01-01T02:02:45
0.667156,0.333585,2023-01-01T02:02:46
0.667156,0.333585,2023-01-01T02:02:47
0.667156,0.333585,2023-01-01T02:02:48
0.667156,0.333585,2023-01-01T02:02:49
0.778349,0.333585,2023-01-01T02:02:50
0.778349,0.333585,2023-01-01T02:02:51
0.778349,0.333585,2023-01-01T02:02:52
0.778349,0.444780,2023-01-01T02:02:53
0.778349,0.444780,2023-01-01T02:02:54
0.889542,0.444780,2023-01-01T02:02:55
0.889542,0.444780,2023-01-01T02:02:56
0.889542,0.444780,2023-01-01T02:02:57
0.889542,0.444780,2023-01-01T02:02:58
0.889542,0.444780,2023-01-01T02:02:59
0.889542,0.444780,2023-01-01T02:03:00
0.889542,0.444780,2023-01-01T02:03:01
1.000735,0.555975,2023-01-01T02:03:02
1.000735,0.555975,2023-01-01T02:03:03
1.000735,0.555975,2023-01-01T02:03:04
1.000735,0.555975,2023-01-01T02:03:05
1.000735,0.555975,2023-01-01T02:03:06
1.000735,0.555975,2023-01-01T02:03:07
1.000735,0.555975,2023-01-01T02:03:08
1.000735,0.555975,2023-01-01T02:03:09
1.111927,0.555975,2023-01-01T02:03:10
1.111927,0.555975,2023-01-01T02:03:11
1.111927,0.667170,2023-01-01T02:03:12
1.111927,0.667170,2023-01-01T02:03:13
1.111927,0.667170,2023-01-01T02:03:14
1.111927,0.667170,2023-01-01T02:03:15
1.111927,0.667170,2023-01-01T02:03:16
1.111927,0.667170,2023-01-01T02:03:17
1.223120,0.667170,2023-01-01T02:03:18
1.223120,0.778364,2023-01-01T02:03:19
1.223120,0.667170,2023-01-01T02:03:20
1.223120,0.667170,2023-01-01T02:03:21
1.223120,0.667170,2023-01-01T02:03:22
1.223120,0.667170,2023-01-01T02:03:23
1.223120,0.667170,2023-01-01T02:03:24
1.223120,0.667170,2023-01-01T02:03:25
1.223120,0.667170,2023-01-01T02:03:26
1.223120,0.667170,2023-01-01T02:03:27
1.223120,0.667170,2023-01-01T02:03:28
1.223120,0.667170,2023-01-01T02:03:29
1.223120,0.667170,2023-01-01T02:03:30
1.223120,0.667170,2023-01-01T02:03:31
1.223120,0.555975,2023-01-01T02:03:32
1.223120,0.667170,2023-01-01T02:03:33
1.223120,0.667170,2023-01-01T02:03:34
1.223120,0.667170,2023-01-01T02:03:35
1.223120,0.667170,2023-01-01T02:03:36
1.223120,0.667170,2023-01-01T02:03:37
1.223120,0.667170,2023-01-01T02:03:38
1.223120,0.667170,2023-01-01T02:03:39
1.223120,0.667170,2023-01-01T02:03:40
1.223120,0.667170,2023-01-01T02:03:41
1.223120,0.667170,2023-01-01T02:03:42
1.223120,0.667170,2023-01-01T02:03:43
1.223120,0.667170,2023-01-01T02:03:44
1.223120,0.667170,2023-01-01T02:03:45
1.223120,0.778364,2023-01-01T02:03:46
1.223120,0.778364,2023-01-01T02:03:47
1.223120,0.778364,2023-01-01T02:03:48
1.223120,0.778364,2023-01-01T02:03:49
1.223120,0.778364,2023-01-01T02:03:50
1.223120,0.778364,2023-01-01T02:03:51
1.223120,0.778364,2023-01-01T02:03:52
1.223120,0.778364,2023-01-01T02:03:53
1.223120,0.778364,2023-01-01T02:03:54
1.223120,0.778364,2023-01-01T02:03:55
1.223120,0.778364,2023-01-01T02:03:56
1.223120,0.778364,2023-01-01T02:03:57
1.223120,0.889559,2023-01-01T02:03:58
1.223120,0.889559,2023-01-01T02:03:59
1.223120,0.889559,2023-01-01T02:04:00
1.223120,0.889559,2023-01-01T02:04:01
1.223120,0.889559,2023-01-01T02:04:02
1.223120,0.889559,2023-01-01T02:04:03
1.223120,0.889559,2023-01-01T02:04:04
1.223120,0.889559,2023-01-01T02:04:05
1.223120,0.889559,2023-01-01T02:04:06
1.223120,0.889559,2023-01-01T02:04:07
1.223120,0.889559,2023-01-01T02:04:08
1.223120,0.889559,2023-01-01T02:04:09
1.223120,0.889559,2023-01-01T02:04:10
1.223120,0.889559,2023-01-01T02:04:11
