x,y,timestamp
0.000000,0.000000,2023-01-01T01:19:17
0.000000,0.000000,2023-01-01T01:19:18
0.000000,0.000000,2023-01-01T01:19:19
0.000000,0.000000,2023-01-01T01:19:20
-0.111193,0.000000,2023-01-01T01:19:21
-0.111193,0.000000,2023-01-01T01:19:22
-0.111193,0.000000,2023-01-01T01:19:23
-0.111193,0.000000,2023-01-01T01:19:24
-0.111193,-0.111195,2023-01-01T01:19:25
-0.111193,-0.111195,2023-01-01T01:19:26
-0.111193,-0.111195,2023-01-01T01:19:27
-0.111193,-0.111195,2023-01-01T01:19:28
-0.111193,-0.111195,2023-01-01T01:19:29
-0.111193,-0.111195,2023-01-01T01:19:30
-0.111193,-0.111195,2023-01-01T01:19:31
-0.111193,-0.111195,2023-01-01T01:19:32
-0.111193,-0.111195,2023-01-01T01:19:33
-0.111193,-0.111195,2023-01-01T01:19:34
-0.111193,-0.111195,2023-01-01T01:19:35
-0.111193,-0.111195,2023-01-01T01:19:36
-0.111193,-0.111195,2023-01-01T01:19:37
-0.111193,-0.111195,2023-01-01T01:19:38
-0.111193,-0.111195,2023-01-01T01:19:39
-0.111193,-0.111195,2023-01-01T01:19:40
-0.111193,-0.222390,2023-01-01T01:19:41
-0.111193,-0.222390,2023-01-01T01:19:42
-0.111193,-0.222390,2023-01-01T01:19:43
-0.111193,-0.222390,2023-01-01T01:19:44
-0.111193,-0.111195,2023-01-01T01:19:45
-0.111193,-0.111195,2023-01-01T01:19:46
-0.222385,-0.111195,2023-01-01T01:19:47
-0.222385,-0.111195,2023-01-01T01:19:48
-0.222385,0.000000,2023-01-01T01:19:49
-0.333578,0.000000,2023-01-01T01:19:50
-0.333578,0.000000,2023-01-01T01:19:51
-0.333578,0.000000,2023-01-01T01:19:52
-0.333578,0.111195,2023-01-01T01:19:53
-0.444771,0.111195,2023-01-01T01:19:54
-0.444771,0.111195,2023-01-01T01:19:55
-0.444771,0.111195,2023-01-01T01:19:56
-0.444771,0.111195,2023-01-01T01:19:57
-0.444771,0.222390,2023-01-01T01:19:58
-0.555964,0.222390,2023-01-01T01:19:59
-0.555964,0.222390,2023-01-01T01:20:00
-0.555964,0.222390,2023-01-01T01:20:01
-0.555964,0.222390,2023-01-01T01:20:02
-0.555964,0.333585,2023-01-01T01:20:03
-0.667156,0.333585,2023-01-01T01:20:04
-0.667156,0.333585,2023-01-01T01:20:05
-0.667156,0.333585,2023-01-01T01:20:06
-0.667156,0.333585,2023-01-01T01:20:07
-0.778349,0.333585,2023-01-01T01:20:08
-0.778349,0.444780,2023-01-01T01:20:09
-0.778349,0.444780,2023-01-01T01:20:10
-0.778349,0.444780,2023-01-01T01:20:11
-0.778349,0.444780,2023-01-01T01:20:12
-0.778349,0.444780,2023-01-01T01:20:13
-0.889542,0.444780,2023-01-01T01:20:14
-0.889542,0.555975,2023-01-01T01:20:15
-0.889542,0.555975,2023-01-01T01:20:16
-0.889542,0.555975,2023-01-01T01:20:17
-0.889542,0.555975,2023-01-01T01:20:18
-0.889542,0.555975,2023-01-01T01:20:19
-0.889542,0.555975,2023-01-01T01:20:20
-1.000735,0.555975,2023-01-01T01:20:21
-1.000735,0.555975,2023-01-01T01:20:22
-1.000735,0.667170,2023-01-01T01:20:23
-1.000735,0.667170,2023-01-01T01:20:24
-1.000735,0.667170,2023-01-01T01:20:25
-1.000735,0.667170,2023-01-01T01:20:26
-1.000735,0.667170,2023-01-01T01:20:27
-1.000735,0.667170,2023-01-01T01:20:28
-1.000735,0.667170,2023-01-01T01:20:29
-1.111927,0.667170,2023-01-01T01:20:30
-1.111927,0.778364,2023-01-01T01:20:31
-1.111927,0.778364,2023-01-01T01:20:32
-1.111927,0.778364,2023-01-01T01:20:33
-1.111927,0.778364,2023-01-01T01:20:34
-1.111927,0.778364,2023-01-01T01:20:35
-1.111927,0.778364,2023-01-01T01:20:36
-1.111927,0.778364,2023-01-01T01:20:37
-1.111927,0.778364,2023-01-01T01:20:38
-1.111927,0.778364,2023-01-01T01:20:39
-1.111927,0.889559,2023-01-01T01:20:40
-1.111927,0.889559,2023-01-01T01:20:41
-1.111927,0.889559,2023-01-01T01:20:42
-1.111927,0.889559,2023-01-01T01:20:43
-1.111927,0.889559,2023-01-01T01:20:44
-1.111927,0.889559,2023-01-01T01:20:45
-1.111927,0.889559,2023-01-01T01:20:46
-1.111927,0.889559,2023-01-01T01:20:47
-1.111927,0.889559,2023-01-01T01:20:48
-1.111927,0.889559,2023-01-01T01:20:49
-1.111927,0.889559,2023-01-01T01:20:50
-1.111927,0.889559,2023-01-01T01:20:51
-1.111927,0.889559,2023-01-01T01:20:52
-1.111927,0.889559,2023-01-01T01:20:53
-1.111927,0.889559,2023-01-01T01:20:54
-1.111927,0.889559,2023-01-01T01:20:55
-1.111927,0.889559,2023-01-01T01:20:56
-1.111927,0.889559,2023-01-01T01:20:57
-1.111927,1.000754,2023-01-01T01:20:58
-1.111927,1.000754,2023-01-01T01:20:59
-1.111927,1.000754,2023-01-01T01:21:00
-1.111927,1.000754,2023-01-01T01:21:01
-1.111927,1.000754,2023-01-01T01:21:02
-1.111927,1.000754,2023-01-01T01:21:03
-1.111927,1.000754,2023-01-01T01:21:04
-1.111927,1.000754,2023-01-01T01:21:05
-1.111927,1.000754,2023-01-01T01:21:06
-1.111927,1.000754,2023-01-01T01:21:07
-1.111927,1.000754,2023-01-01T01:21:08
-1.111927,1.000754,2023-01-01T01:21:09
-1.111927,1.000754,2023-01-01T01:21:10
-1.111927,1.000754,2023-01-01T01:21:11
-1.111927,1.000754,2023-01-01T01:21:12
-1.111927,1.000754,2023-01-01T01:21:13
-1.111927,1.000754,2023-01-01T01:21:14
-1.111927,1.111949,2023-01-01T01:21:15
-1.111927,1.111949,2023-01-01T01:21:16
-1.111927,1.111949,2023-01-01T01:21:17
-1.111927,1.111949,2023-01-01T01:21:18
-1.111927,1.111949,2023-01-01T01:21:19
-1.111927,1.111949,2023-01-01T01:21:20
-1.111927,1.111949,2023-01-01T01:21:21
-1.111927,1.111949,2023-01-01T01:21:22
-1.111927,1.111949,2023-01-01T01:21:23
-1.111927,1.111949,2023-01-01T01:21:24
-1.111927,1.111949,2023-01-01T01:21:25
-1.111927,1.111949,2023-01-01T01:21:26
-1.111927,1.223144,2023-01-01T01:21:27
-1.111927,1.223144,2023-01-01T01:21:28
-1.111927,1.223144,2023-01-01T01:21:29
-1.111927,1.223144,2023-01-01T01:21:30
-1.111927,1.223144,2023-01-01T01:21:31
-1.111927,1.223144,2023-01-01T01:21:32
-1.111927,1.223144,2023-01-01T01:21:33
-1.111927,1.223144,2023-01-01T01:21:34
-1.111927,1.223144,2023-01-01T01:21:35
-1.111927,1.223144,2023-01-01T01:21:36
-1.111927,1.223144,2023-01-01T01:21:37
-1.111927,1.223144,2023-01-01T01:21:38
-1.111927,1.223144,2023-01-01T01:21:39
-1.111927,1.223144,2023-01-01T01:21:40
-1.111927,1.334339,2023-01-01T01:21:41
-1.111927,1.334339,2023-01-01T01:21:42
-1.111927,1.334339,2023-01-01T01:21:43
-1.111927,1.334339,2023-01-01T01:21:44
-1.111927,1.334339,2023-01-01T01:21:45
-1.111927,1.334339,2023-01-01T01:21:46
-1.111927,1.334339,2023-01-01T01:21:47
-1.111927,1.334339,2023-01-01T01:21:48
-1.111927,1.334339,2023-01-01T01:21:49
-1.111927,1.334339,2023-01-01T01:21:50
-1.111927,1.334339,2023-01-01T01:21:51
-1.111927,1.334339,2023-01-01T01:21:52
-1.111927,1.334339,2023-01-01T01:21:53
-1.111927,1.334339,2023-01-01T01:21:54
-1.111927,1.334339,2023-01-01T01:21:55
-1.111927,1.445534,2023-01-01T01:21:56
-1.111927,1.445534,2023-01-01T01:21:57
-1.111927,1.445534,2023-01-01T01:21:58
-1.111927,1.445534,2023-01-01T01:21:59
-1.111927,1.445534,2023-01-01T01:22:00
-1.111927,1.445534,2023-01-01T01:22:01
-1.111927,1.445534,2023-01-01T01:22:02
-1.111927,1.445534,2023-01-01T01:22:03
-1.111927,1.445534,2023-01-01T01:22:04
-1.111927,1.445534,2023-01-01T01:22:05
-1.111927,1.445534,2023-01-01T01:22:06
-1.111927,1.445534,2023-01-01T01:22:07
-1.111927,1.445534,2023-01-01T01:22:08
-1.111927,1.445534,2023-01-01T01:22:09
-1.111927,1.445534,2023-01-01T01:22:10
-1.111927,1.445534,2023-01-01T01:22:11
-1.111927,1.445534,2023-01-01T01:22:12
-1.111927,1.556729,2023-01-01T01:22:13
-1.111927,1.556729,2023-01-01T01:22:14
-1.111927,1.556729,2023-01-01T01:22:15
-1.111927,1.556729,2023-01-01T01:22:16
-1.111927,1.556729,2023-01-01T01:22:17
-1.111927,1.556729,2023-01-01T01:22:18
-1.111927,1.556729,2023-01-01T01:22:19
-1.111927,1.556729,2023-01-01T01:22:20
-1.111927,1.556729,2023-01-01T01:22:21
-1.111927,1.556729,2023-01-01T01:22:22
-1.111927,1.556729,2023-01-01T01:22:23
-1.111927,1.667924,2023-01-01T01:22:24
-1.111927,1.667924,2023-01-01T01:22:25
-1.111927,1.667924,2023-01-01T01:22:26
-1.111927,1.667924,2023-01-01T01:22:27
-1.111927,1.667924,2023-01-01T01:22:28
-1.111927,1.667924,2023-01-01T01:22:29
-1.111927,1.667924,2023-01-01T01:22:30
-1.111927,1.667924,2023-01-01T01:22:31
-1.111927,1.667924,2023-01-01T01:22:32
-1.111927,1.667924,2023-01-01T01:22:33
-1.111927,1.667924,2023-01-01T01:22:34
-1.111927,1.667924,2023-01-01T01:22:35
-1.111927,1.779119,2023-01-01T01:22:36
-1.111927,1.779119,2023-01-01T01:22:37
-1.111927,1.779119,2023-01-01T01:22:38
-1.111927,1.779119,2023-01-01T01:22:39
-1.111927,1.779119,2023-01-01T01:22:40
-1.111927,1.779119,2023-01-01T01:22:41
-1.111927,1.779119,2023-01-01T01:22:42
-1.111927,1.779119,2023-01-01T01:22:43
-1.111927,1.779119,2023-01-01T01:22:44
-1.111927,1.779119,2023-01-01T01:22:45
-1.111927,1.779119,2023-01-01T01:22:46
-1.111927,1.890314,2023-01-01T01:22:47
-1.111927,1.890314,2023-01-01T01:22:48
-1.111927,1.890314,2023-01-01T01:22:49
-1.111927,1.890314,2023-01-01T01:22:50
-1.111927,1.890314,2023-01-01T01:22:51
-1.111927,1.890314,2023-01-01T01:22:52
-1.111927,1.890314,2023-01-01T01:22:53
-1.111927,1.890314,2023-01-01T01:22:54
-1.111927,1.890314,2023-01-01T01:22:55
-1.111927,1.890314,2023-01-01T01:22:56
-1.111927,1.890314,2023-01-01T01:22:57
-1.111927,1.890314,2023-01-01T01:22:58
-1.111927,2.001509,2023-01-01T01:22:59
-1.111927,2.001509,2023-01-01T01:23:00
-1.111927,2.001509,2023-01-01T01:23:01
-1.000735,2.001509,2023-01-01T01:23:02
-1.000735,2.001509,2023-01-01T01:23:03
-1.000735,2.001509,2023-01-01T01:23:04
-1.000735,2.001509,2023-01-01T01:23:05
-1.000735,2.001509,2023-01-01T01:23:06
-1.000735,2.001509,2023-01-01T01:23:07
-1.000735,2.001509,2023-01-01T01:23:08
-1.000735,2.001509,2023-01-01T01:23:09
-1.000735,2.001509,2023-01-01T01:23:10
-1.000735,2.001509,2023-01-01T01:23:11
-1.000735,2.001509,2023-01-01T01:23:12
-1.000735,2.112704,2023-01-01T01:23:13
-1.000735,2.112704,2023-01-01T01:23:14
