x,y,timestamp
0.000000,0.000000,2023-01-01T02:14:02
0.000000,0.000000,2023-01-01T02:14:03
0.000000,0.111195,2023-01-01T02:14:04
0.000000,0.111195,2023-01-01T02:14:05
0.111192,0.111195,2023-01-01T02:14:06
0.111192,0.222390,2023-01-01T02:14:07
0.111192,0.222390,2023-01-01T02:14:08
0.111192,0.222390,2023-01-01T02:14:09
0.111192,0.333585,2023-01-01T02:14:10
0.111192,0.333585,2023-01-01T02:14:11
0.222385,0.333585,2023-01-01T02:14:12
0.222385,0.444780,2023-01-01T02:14:13
0.222385,0.444780,2023-01-01T02:14:14
0.222385,0.444780,2023-01-01T02:14:15
0.222385,0.555975,2023-01-01T02:14:16
0.333577,0.555975,2023-01-01T02:14:17
0.333577,0.555975,2023-01-01T02:14:18
0.333577,0.667170,2023-01-01T02:14:19
0.333577,0.667170,2023-01-01T02:14:20
0.444769,0.667170,2023-01-01T02:14:21
0.444769,0.667170,2023-01-01T02:14:22
0.444769,0.778364,2023-01-01T02:14:23
0.444769,0.778364,2023-01-01T02:14:24
0.444769,0.778364,2023-01-01T02:14:25
0.555961,0.778364,2023-01-01T02:14:26
0.555961,0.778364,2023-01-01T02:14:27
0.555961,0.778364,2023-01-01T02:14:28
0.555961,0.667170,2023-01-01T02:14:29
0.555961,0.667170,2023-01-01T02:14:30
0.667154,0.667170,2023-01-01T02:14:31
0.667154,0.555975,2023-01-01T02:14:32
0.667154,0.555975,2023-01-01T02:14:33
0.667154,0.555975,2023-01-01T02:14:34
0.778346,0.444780,2023-01-01T02:14:35
0.778346,0.444780,2023-01-01T02:14:36
0.778346,0.444780,2023-01-01T02:14:37
0.778346,0.333585,2023-01-01T02:14:38
0.778346,0.333585,2023-01-01T02:14:39
0.778346,0.333585,2023-01-01T02:14:40
0.889538,0.333585,2023-01-01T02:14:41
0.889538,0.222390,2023-01-01T02:14:42
0.889538,0.222390,2023-01-01T02:14:43
0.889538,0.222390,2023-01-01T02:14:44
0.889538,0.222390,2023-01-01T02:14:45
1.000731,0.111195,2023-01-01T02:14:46
1.000731,0.111195,2023-01-01T02:14:47
1.000731,0.111195,2023-01-01T02:14:48
1.000731,0.111195,2023-01-01T02:14:49
1.000731,0.111195,2023-01-01T02:14:50
1.000731,0.000000,2023-01-01T02:14:51
1.000731,0.000000,2023-01-01T02:14:52
1.111923,0.000000,2023-01-01T02:14:53
1.111923,0.000000,2023-01-01T02:14:54
1.111923,0.000000,2023-01-01T02:14:55
1.111923,0.000000,2023-01-01T02:14:56
1.111923,0.000000,2023-01-01T02:14:57
1.111923,0.000000,2023-01-01T02:14:58
1.111923,0.000000,2023-01-01T02:14:59
1.111923,0.000000,2023-01-01T02:15:00
1.223115,0.000000,2023-01-01T02:15:01
1.223115,0.000000,2023-01-01T02:15:02
1.223115,0.111195,2023-01-01T02:15:03
1.223115,0.111195,2023-01-01T02:15:04
1.223115,0.111195,2023-01-01T02:15:05
1.223115,0.111195,2023-01-01T02:15:06
1.223115,0.111195,2023-01-01T02:15:07
1.223115,0.111195,2023-01-01T02:15:08
1.223115,0.111195,2023-01-01T02:15:09
1.223115,0.111195,2023-01-01T02:15:10
1.223115,0.111195,2023-01-01T02:15:11
1.223115,0.222390,2023-01-01T02:15:12
1.223115,0.222390,2023-01-01T02:15:13
1.223115,0.222390,2023-01-01T02:15:14
1.223115,0.222390,2023-01-01T02:15:15
1.223115,0.222390,2023-01-01T02:15:16
1.334307,0.222390,2023-01-01T02:15:17
1.334307,0.222390,2023-01-01T02:15:18
1.334307,0.222390,2023-01-01T02:15:19
1.334307,0.222390,2023-01-01T02:15:20
1.334307,0.333585,2023-01-01T02:15:21
1.445500,0.333585,2023-01-01T02:15:22
1.445500,0.333585,2023-01-01T02:15:23
1.445500,0.333585,2023-01-01T02:15:24
1.445500,0.333585,2023-01-01T02:15:25
1.445500,0.333585,2023-01-01T02:15:26
1.556692,0.333585,2023-01-01T02:15:27
1.556692,0.333585,2023-01-01T02:15:28
1.556692,0.333585,2023-01-01T02:15:29
1.556692,0.333585,2023-01-01T02:15:30
1.556692,0.333585,2023-01-01T02:15:31
1.556692,0.333585,2023-01-01T02:15:32
1.556692,0.222390,2023-01-01T02:15:33
1.667884,0.222390,2023-01-01T02:15:34
1.667884,0.222390,2023-01-01T02:15:35
1.667884,0.222390,2023-01-01T02:15:36
1.667884,0.222390,2023-01-01T02:15:37
1.667884,0.222390,2023-01-01T02:15:38
1.667884,0.222390,2023-01-01T02:15:39
1.667884,0.222390,2023-01-01T02:15:40
1.779076,0.222390,2023-01-01T02:15:41
1.779076,0.222390,2023-01-01T02:15:42
1.779076,0.222390,2023-01-01T02:15:43
1.779076,0.222390,2023-01-01T02:15:44
1.779076,0.111195,2023-01-01T02:15:45
1.779076,0.111195,2023-01-01T02:15:46
1.779076,0.111195,2023-01-01T02:15:47
1.779076,0.111195,2023-01-01T02:15:48
1.779076,0.111195,2023-01-01T02:15:49
1.779076,0.111195,2023-01-01T02:15:50
1.779076,0.111195,2023-01-01T02:15:51
1.890269,0.111195,2023-01-01T02:15:52
1.890269,0.111195,2023-01-01T02:15:53
1.890269,0.111195,2023-01-01T02:15:54
1.890269,0.111195,2023-01-01T02:15:55
1.890269,0.111195,2023-01-01T02:15:56
1.890269,0.111195,2023-01-01T02:15:57
1.890269,0.111195,2023-01-01T02:15:58
1.890269,0.111195,2023-01-01T02:15:59
1.890269,0.111195,2023-01-01T02:16:00
1.779076,0.111195,2023-01-01T02:16:01
1.779076,0.111195,2023-01-01T02:16:02
1.779076,0.111195,2023-01-01T02:16:03
1.779076,0.111195,2023-01-01T02:16:04
1.779076,0.111195,2023-01-01T02:16:05
1.779076,0.111195,2023-01-01T02:16:06
1.779076,0.111195,2023-01-01T02:16:07
1.779076,0.111195,2023-01-01T02:16:08
1.667884,0.111195,2023-01-01T02:16:09
1.667884,0.111195,2023-01-01T02:16:10
1.667884,0.111195,2023-01-01T02:16:11
1.667884,0.222390,2023-01-01T02:16:12
1.667884,0.222390,2023-01-01T02:16:13
1.667884,0.222390,2023-01-01T02:16:14
1.667884,0.222390,2023-01-01T02:16:15
1.556692,0.222390,2023-01-01T02:16:16
1.556692,0.222390,2023-01-01T02:16:17
1.556692,0.222390,2023-01-01T02:16:18
1.556692,0.222390,2023-01-01T02:16:19
1.556692,0.222390,2023-01-01T02:16:20
1.556692,0.222390,2023-01-01T02:16:21
1.556692,0.222390,2023-01-01T02:16:22
1.556692,0.222390,2023-01-01T02:16:23
1.556692,0.222390,2023-01-01T02:16:24
1.445500,0.222390,2023-01-01T02:16:25
1.445500,0.222390,2023-01-01T02:16:26
1.445500,0.222390,2023-01-01T02:16:27
1.445500,0.222390,2023-01-01T02:16:28
1.445500,0.222390,2023-01-01T02:16:29
1.445500,0.222390,2023-01-01T02:16:30
1.445500,0.111195,2023-01-01T02:16:31
1.445500,0.111195,2023-01-01T02:16:32
1.556692,0.111195,2023-01-01T02:16:33
1.556692,0.111195,2023-01-01T02:16:34
1.556692,0.111195,2023-01-01T02:16:35
1.556692,0.000000,2023-01-01T02:16:36
1.556692,0.000000,2023-01-01T02:16:37
1.556692,0.000000,2023-01-01T02:16:38
1.556692,0.000000,2023-01-01T02:16:39
1.556692,0.000000,2023-01-01T02:16:40
1.556692,0.000000,2023-01-01T02:16:41
1.556692,0.000000,2023-01-01T02:16:42
1.556692,-0.111195,2023-01-01T02:16:43
1.556692,-0.111195,2023-01-01T02:16:44
1.556692,-0.111195,2023-01-01T02:16:45
1.556692,-0.111195,2023-01-01T02:16:46
1.556692,-0.111195,2023-01-01T02:16:47
1.556692,-0.111195,2023-01-01T02:16:48
1.556692,-0.111195,2023-01-01T02:16:49
1.556692,-0.111195,2023-01-01T02:16:50
1.556692,-0.222390,2023-01-01T02:16:51
1.556692,-0.222390,2023-01-01T02:16:52
1.556692,-0.222390,2023-01-01T02:16:53
1.556692,-0.222390,2023-01-01T02:16:54
1.556692,-0.222390,2023-01-01T02:16:55
1.556692,-0.222390,2023-01-01T02:16:56
1.556692,-0.222390,2023-01-01T02:16:57
1.556692,-0.111195,2023-01-01T02:16:58
1.556692,-0.111195,2023-01-01T02:16:59
1.556692,-0.111195,2023-01-01T02:17:00
1.556692,-0.111195,2023-01-01T02:17:01
1.556692,0.000000,2023-01-01T02:17:02
1.556692,0.000000,2023-01-01T02:17:03
1.445500,0.000000,2023-01-01T02:17:04
1.445500,0.000000,2023-01-01T02:17:05
1.445500,0.111195,2023-01-01T02:17:06
1.445500,0.111195,2023-01-01T02:17:07
1.445500,0.111195,2023-01-01T02:17:08
1.445500,0.111195,2023-01-01T02:17:09
1.445500,0.111195,2023-01-01T02:17:10
1.445500,0.222390,2023-01-01T02:17:11
1.445500,0.222390,2023-01-01T02:17:12
1.445500,0.222390,2023-01-01T02:17:13
1.445500,0.222390,2023-01-01T02:17:14
1.445500,0.222390,2023-01-01T02:17:15
1.445500,0.333585,2023-01-01T02:17:16
1.445500,0.333585,2023-01-01T02:17:17
1.445500,0.333585,2023-01-01T02:17:18
1.445500,0.333585,2023-01-01T02:17:19
1.445500,0.333585,2023-01-01T02:17:20
1.445500,0.444780,2023-01-01T02:17:21
1.445500,0.444780,2023-01-01T02:17:22
1.445500,0.444780,2023-01-01T02:17:23
1.445500,0.444780,2023-01-01T02:17:24
1.445500,0.444780,2023-01-01T02:17:25
1.445500,0.444780,2023-01-01T02:17:26
1.445500,0.444780,2023-01-01T02:17:27
1.445500,0.444780,2023-01-01T02:17:28
1.445500,0.444780,2023-01-01T02:17:29
1.445500,0.444780,2023-01-01T02:17:30
1.445500,0.444780,2023-01-01T02:17:31
1.445500,0.444780,2023-01-01T02:17:32
1.556692,0.444780,2023-01-01T02:17:33
1.556692,0.444780,2023-01-01T02:17:34
1.556692,0.444780,2023-01-01T02:17:35
1.556692,0.444780,2023-01-01T02:17:36
1.556692,0.444780,2023-01-01T02:17:37
1.556692,0.444780,2023-01-01T02:17:38
1.556692,0.444780,2023-01-01T02:17:39
1.667884,0.444780,2023-01-01T02:17:40
1.667884,0.444780,2023-01-01T02:17:41
1.667884,0.444780,2023-01-01T02:17:42
1.667884,0.444780,2023-01-01T02:17:43
1.667884,0.444780,2023-01-01T02:17:44
1.667884,0.444780,2023-01-01T02:17:45
1.667884,0.444780,2023-01-01T02:17:46
1.779076,0.444780,2023-01-01T02:17:47
1.779076,0.444780,2023-01-01T02:17:48
1.779076,0.444780,2023-01-01T02:17:49
1.779076,0.444780,2023-01-01T02:17:50
1.779076,0.444780,2023-01-01T02:17:51
1.779076,0.444780,2023-01-01T02:17:52
1.779076,0.444780,2023-01-01T02:17:53
1.779076,0.444780,2023-01-01T02:17:54
1.890269,0.444780,2023-01-01T02:17:55
1.890269,0.444780,2023-01-01T02:17:56
1.890269,0.444780,2023-01-01T02:17:57
1.890269,0.444780,2023-01-01T02:17:58
1.890269,0.444780,2023-01-01T02:17:59
1.890269,0.333585,2023-01-01T02:18:00
1.890269,0.333585,2023-01-01T02:18:01
2.001461,0.333585,2023-01-01T02:18:02
2.001461,0.333585,2023-01-01T02:18:03
2.001461,0.333585,2023-01-01T02:18:04
2.001461,0.333585,2023-01-01T02:18:05
2.001461,0.333585,2023-01-01T02:18:06
2.001461,0.222390,2023-01-01T02:18:07
2.001461,0.222390,2023-01-01T02:18:08
2.001461,0.222390,2023-01-01T02:18:09
2.001461,0.222390,2023-01-01T02:18:10
2.001461,0.222390,2023-01-01T02:18:11
2.112653,0.222390,2023-01-01T02:18:12
2.112653,0.222390,2023-01-01T02:18:13
2.112653,0.222390,2023-01-01T02:18:14
2.112653,0.111195,2023-01-01T02:18:15
2.112653,0.111195,2023-01-01T02:18:16
2.112653,0.111195,2023-01-01T02:18:17
2.112653,0.111195,2023-01-01T02:18:18
2.112653,0.111195,2023-01-01T02:18:19
2.112653,0.111195,2023-01-01T02:18:20
2.112653,0.111195,2023-01-01T02:18:21
2.223846,0.111195,2023-01-01T02:18:22
2.223846,0.111195,2023-01-01T02:18:23
2.223846,0.111195,2023-01-01T02:18:24
2.223846,0.000000,2023-01-01T02:18:25
2.223846,0.000000,2023-01-01T02:18:26
2.223846,0.000000,2023-01-01T02:18:27
2.223846,0.000000,2023-01-01T02:18:28
2.223846,0.000000,2023-01-01T02:18:29
2.223846,0.000000,2023-01-01T02:18:30
2.223846,0.000000,2023-01-01T02:18:31
2.223846,0.000000,2023-01-01T02:18:32
2.223846,-0.111195,2023-01-01T02:18:33
2.223846,-0.111195,2023-01-01T02:18:34
2.223846,-0.111195,2023-01-01T02:18:35
2.223846,-0.111195,2023-01-01T02:18:36
2.223846,-0.111195,2023-01-01T02:18:37
2.223846,-0.111195,2023-01-01T02:18:38
2.223846,-0.111195,2023-01-01T02:18:39
2.223846,-0.111195,2023-01-01T02:18:40
2.223846,-0.222390,2023-01-01T02:18:41
2.223846,-0.222390,2023-01-01T02:18:42
2.223846,-0.222390,2023-01-01T02:18:43
2.223846,-0.222390,2023-01-01T02:18:44
2.223846,-0.222390,2023-01-01T02:18:45
2.223846,-0.222390,2023-01-01T02:18:46
2.223846,-0.222390,2023-01-01T02:18:47
2.223846,-0.222390,2023-01-01T02:18:48
2.223846,-0.222390,2023-01-01T02:18:49
2.223846,-0.333585,2023-01-01T02:18:50
2.223846,-0.333585,2023-01-01T02:18:51
2.223846,-0.333585,2023-01-01T02:18:52
2.223846,-0.333585,2023-01-01T02:18:53
2.223846,-0.333585,2023-01-01T02:18:54
2.223846,-0.333585,2023-01-01T02:18:55
2.223846,-0.333585,2023-01-01T02:18:56
2.223846,-0.333585,2023-01-01T02:18:57
2.223846,-0.333585,2023-01-01T02:18:58
2.223846,-0.333585,2023-01-01T02:18:59
2.223846,-0.333585,2023-01-01T02:19:00
2.223846,-0.333585,2023-01-01T02:19:01
2.223846,-0.333585,2023-01-01T02:19:02
2.223846,-0.333585,2023-01-01T02:19:03
2.223846,-0.333585,2023-01-01T02:19:04
2.223846,-0.333585,2023-01-01T02:19:05
2.223846,-0.333585,2023-01-01T02:19:06
2.335038,-0.333585,2023-01-01T02:19:07
2.335038,-0.333585,2023-01-01T02:19:08
2.335038,-0.333585,2023-01-01T02:19:09
2.335038,-0.333585,2023-01-01T02:19:10
2.335038,-0.333585,2023-01-01T02:19:11
2.335038,-0.333585,2023-01-01T02:19:12
2.335038,-0.333585,2023-01-01T02:19:13
2.335038,-0.444780,2023-01-01T02:19:14
2.335038,-0.444780,2023-01-01T02:19:15
2.335038,-0.444780,2023-01-01T02:19:16
2.335038,-0.444780,2023-01-01T02:19:17
2.335038,-0.444780,2023-01-01T02:19:18
2.335038,-0.444780,2023-01-01T02:19:19
2.335038,-0.444780,2023-01-01T02:19:20
2.335038,-0.444780,2023-01-01T02:19:21
2.335038,-0.444780,2023-01-01T02:19:22
2.335038,-0.444780,2023-01-01T02:19:23
2.335038,-0.444780,2023-01-01T02:19:24
2.335038,-0.444780,2023-01-01T02:19:25
2.335038,-0.444780,2023-01-01T02:19:26
2.335038,-0.444780,2023-01-01T02:19:27
2.335038,-0.444780,2023-01-01T02:19:28
2.335038,-0.444780,2023-01-01T02:19:29
2.335038,-0.444780,2023-01-01T02:19:30
2.335038,-0.444780,2023-01-01T02:19:31
2.335038,-0.444780,2023-01-01T02:19:32
2.446230,-0.555975,2023-01-01T02:19:33
2.446230,-0.555975,2023-01-01T02:19:34
2.446230,-0.555975,2023-01-01T02:19:35
2.446230,-0.555975,2023-01-01T02:19:36
2.446230,-0.555975,2023-01-01T02:19:37
2.446230,-0.555975,2023-01-01T02:19:38
2.446230,-0.555975,2023-01-01T02:19:39
2.446230,-0.555975,2023-01-01T02:19:40
2.446230,-0.555975,2023-01-01T02:19:41
2.446230,-0.555975,2023-01-01T02:19:42
2.446230,-0.555975,2023-01-01T02:19:43
2.446230,-0.555975,2023-01-01T02:19:44
2.446230,-0.555975,2023-01-01T02:19:45
2.446230,-0.555975,2023-01-01T02:19:46
2.446230,-0.555975,2023-01-01T02:19:47
2.446230,-0.555975,2023-01-01T02:19:48
2.335038,-0.555975,2023-01-01T02:19:49
2.335038,-0.555975,2023-01-01T02:19:50
2.335038,-0.555975,2023-01-01T02:19:51
2.335038,-0.555975,2023-01-01T02:19:52
2.335038,-0.555975,2023-01-01T02:19:53
2.335038,-0.444780,2023-01-01T02:19:54
2.335038,-0.444780,2023-01-01T02:19:55
2.223846,-0.444780,2023-01-01T02:19:56
2.223846,-0.444780,2023-01-01T02:19:57
2.223846,-0.444780,2023-01-01T02:19:58
2.223846,-0.444780,2023-01-01T02:19:59
2.223846,-0.444780,2023-01-01T02:20:00
2.223846,-0.444780,2023-01-01T02:20:01
2.112653,-0.444780,2023-01-01T02:20:02
2.112653,-0.444780,2023-01-01T02:20:03
2.112653,-0.444780,2023-01-01T02:20:04
2.112653,-0.444780,2023-01-01T02:20:05
2.112653,-0.444780,2023-01-01T02:20:06
2.001461,-0.444780,2023-01-01T02:20:07
2.001461,-0.444780,2023-01-01T02:20:08
2.001461,-0.444780,2023-01-01T02:20:09
2.001461,-0.444780,2023-01-01T02:20:10
2.001461,-0.444780,2023-01-01T02:20:11
1.890269,-0.444780,2023-01-01T02:20:12
1.890269,-0.444780,2023-01-01T02:20:13
1.890269,-0.333585,2023-01-01T02:20:14
1.779076,-0.333585,2023-01-01T02:20:15
1.779076,-0.333585,2023-01-01T02:20:16
1.779076,-0.333585,2023-01-01T02:20:17
1.667884,-0.333585,2023-01-01T02:20:18
1.667884,-0.222390,2023-01-01T02:20:19
1.667884,-0.222390,2023-01-01T02:20:20
1.667884,-0.222390,2023-01-01T02:20:21
1.556692,-0.222390,2023-01-01T02:20:22
1.556692,-0.222390,2023-01-01T02:20:23
1.445500,-0.111195,2023-01-01T02:20:24
1.445500,-0.111195,2023-01-01T02:20:25
1.445500,-0.111195,2023-01-01T02:20:26
1.334307,0.000000,2023-01-01T02:20:27
1.334307,0.111195,2023-01-01T02:20:28
1.223115,0.222390,2023-01-01T02:20:29
1.223115,0.222390,2023-01-01T02:20:30
1.223115,0.333585,2023-01-01T02:20:31
1.223115,0.444780,2023-01-01T02:20:32
1.111923,0.555975,2023-01-01T02:20:33
1.111923,0.667170,2023-01-01T02:20:34
1.111923,0.667170,2023-01-01T02:20:35
1.000731,0.778364,2023-01-01T02:20:36
1.000731,0.889559,2023-01-01T02:20:37
1.000731,1.000754,2023-01-01T02:20:38
0.889538,1.000754,2023-01-01T02:20:39
0.889538,1.111949,2023-01-01T02:20:40
0.889538,1.111949,2023-01-01T02:20:41
0.778346,1.223144,2023-01-01T02:20:42
0.778346,1.223144,2023-01-01T02:20:43
0.778346,1.334339,2023-01-01T02:20:44
0.667154,1.334339,2023-01-01T02:20:45
0.667154,1.334339,2023-01-01T02:20:46
0.667154,1.445534,2023-01-01T02:20:47
0.667154,1.445534,2023-01-01T02:20:48
0.555961,1.445534,2023-01-01T02:20:49
0.555961,1.334339,2023-01-01T02:20:50
0.555961,1.334339,2023-01-01T02:20:51
0.555961,1.334339,2023-01-01T02:20:52
0.444769,1.223144,2023-01-01T02:20:53
0.444769,1.223144,2023-01-01T02:20:54
0.444769,1.111949,2023-01-01T02:20:55
0.444769,1.000754,2023-01-01T02:20:56
0.444769,0.889559,2023-01-01T02:20:57
0.444769,0.889559,2023-01-01T02:20:58
0.333577,0.778364,2023-01-01T02:20:59
0.333577,0.667170,2023-01-01T02:21:00
0.333577,0.667170,2023-01-01T02:21:01
0.333577,0.555975,2023-01-01T02:21:02
0.333577,0.444780,2023-01-01T02:21:03
0.333577,0.444780,2023-01-01T02:21:04
0.333577,0.333585,2023-01-01T02:21:05
0.333577,0.222390,2023-01-01T02:21:06
0.333577,0.222390,2023-01-01T02:21:07
0.333577,0.111195,2023-01-01T02:21:08
0.222385,0.000000,2023-01-01T02:21:09
0.222385,0.000000,2023-01-01T02:21:10
0.222385,-0.111195,2023-01-01T02:21:11
0.222385,-0.111195,2023-01-01T02:21:12
0.222385,-0.222390,2023-01-01T02:21:13
0.222385,-0.222390,2023-01-01T02:21:14
0.222385,-0.333585,2023-01-01T02:21:15
0.222385,-0.333585,2023-01-01T02:21:16
0.111192,-0.444780,2023-01-01T02:21:17
0.111192,-0.444780,2023-01-01T02:21:18
0.111192,-0.555975,2023-01-01T02:21:19
0.111192,-0.555975,2023-01-01T02:21:20
0.111192,-0.667170,2023-01-01T02:21:21
0.111192,-0.667170,2023-01-01T02:21:22
0.111192,-0.667170,2023-01-01T02:21:23
0.111192,-0.778364,2023-01-01T02:21:24
0.111192,-0.778364,2023-01-01T02:21:25
0.000000,-0.889559,2023-01-01T02:21:26
0.000000,-0.778364,2023-01-01T02:21:27
0.000000,-0.778364,2023-01-01T02:21:28
0.000000,-0.778364,2023-01-01T02:21:29
-0.111192,-0.667170,2023-01-01T02:21:30
-0.111192,-0.667170,2023-01-01T02:21:31
-0.111192,-0.667170,2023-01-01T02:21:32
-0.222385,-0.667170,2023-01-01T02:21:33
-0.222385,-0.555975,2023-01-01T02:21:34
-0.222385,-0.555975,2023-01-01T02:21:35
-0.222385,-0.555975,2023-01-01T02:21:36
-0.333577,-0.444780,2023-01-01T02:21:37
-0.333577,-0.444780,2023-01-01T02:21:38
-0.333577,-0.444780,2023-01-01T02:21:39
-0.444769,-0.444780,2023-01-01T02:21:40
-0.444769,-0.333585,2023-01-01T02:21:41
-0.444769,-0.333585,2023-01-01T02:21:42
-0.444769,-0.333585,2023-01-01T02:21:43
-0.555961,-0.333585,2023-01-01T02:21:44
-0.555961,-0.222390,2023-01-01T02:21:45
-0.555961,-0.222390,2023-01-01T02:21:46
-0.667154,-0.222390,2023-01-01T02:21:47
-0.667154,-0.222390,2023-01-01T02:21:48
-0.667154,-0.111195,2023-01-01T02:21:49
-0.667154,-0.111195,2023-01-01T02:21:50
-0.778346,-0.111195,2023-01-01T02:21:51
-0.778346,-0.111195,2023-01-01T02:21:52
-0.778346,0.000000,2023-01-01T02:21:53
-0.889538,0.000000,2023-01-01T02:21:54
-0.889538,0.000000,2023-01-01T02:21:55
-0.889538,0.000000,2023-01-01T02:21:56
-1.000731,0.000000,2023-01-01T02:21:57
-1.000731,0.111195,2023-01-01T02:21:58
-1.000731,0.111195,2023-01-01T02:21:59
-1.000731,0.111195,2023-01-01T02:22:00
-1.111923,0.111195,2023-01-01T02:22:01
-1.111923,0.111195,2023-01-01T02:22:02
-1.111923,0.222390,2023-01-01T02:22:03
-1.223115,0.222390,2023-01-01T02:22:04
-1.223115,0.222390,2023-01-01T02:22:05
-1.223115,0.222390,2023-01-01T02:22:06
-1.334307,0.333585,2023-01-01T02:22:07
-1.334307,0.333585,2023-01-01T02:22:08
-1.334307,0.333585,2023-01-01T02:22:09
-1.334307,0.333585,2023-01-01T02:22:10
-1.445500,0.444780,2023-01-01T02:22:11
-1.445500,0.444780,2023-01-01T02:22:12
-1.445500,0.444780,2023-01-01T02:22:13
-1.445500,0.444780,2023-01-01T02:22:14
-1.556692,0.555975,2023-01-01T02:22:15
-1.556692,0.555975,2023-01-01T02:22:16
-1.556692,0.555975,2023-01-01T02:22:17
-1.667884,0.555975,2023-01-01T02:22:18
-1.667884,0.667170,2023-01-01T02:22:19
-1.667884,0.667170,2023-01-01T02:22:20
-1.667884,0.667170,2023-01-01T02:22:21
-1.779076,0.667170,2023-01-01T02:22:22
-1.779076,0.778364,2023-01-01T02:22:23
-1.779076,0.778364,2023-01-01T02:22:24
-1.890269,0.778364,2023-01-01T02:22:25
-1.890269,0.889559,2023-01-01T02:22:26
-1.890269,0.889559,2023-01-01T02:22:27
-1.890269,0.889559,2023-01-01T02:22:28
-2.001461,1.000754,2023-01-01T02:22:29
-2.001461,1.000754,2023-01-01T02:22:30
-2.001461,1.000754,2023-01-01T02:22:31
-2.001461,1.111949,2023-01-01T02:22:32
-2.001461,1.111949,2023-01-01T02:22:33
-2.001461,1.111949,2023-01-01T02:22:34
-2.001461,1.111949,2023-01-01T02:22:35
-2.112653,1.223144,2023-01-01T02:22:36
-2.112653,1.223144,2023-01-01T02:22:37
-2.112653,1.223144,2023-01-01T02:22:38
-2.112653,1.334339,2023-01-01T02:22:39
-2.112653,1.334339,2023-01-01T02:22:40
-2.223846,1.445534,2023-01-01T02:22:41
-2.223846,1.445534,2023-01-01T02:22:42
-2.223846,1.445534,2023-01-01T02:22:43
-2.223846,1.556729,2023-01-01T02:22:44
