lat,lon,timestamp
0.335465,36.871148,2023-01-01T00:16:22
0.335465,36.871149,2023-01-01T00:16:23
0.335464,36.871149,2023-01-01T00:16:24
0.335464,36.871148,2023-01-01T00:16:25
0.335463,36.871148,2023-01-01T00:16:26
0.335463,36.871148,2023-01-01T00:16:27
0.335462,36.871147,2023-01-01T00:16:28
0.335462,36.871147,2023-01-01T00:16:29
0.335461,36.871146,2023-01-01T00:16:30
0.335461,36.871146,2023-01-01T00:16:31
0.33546,36.871146,2023-01-01T00:16:32
0.33546,36.871145,2023-01-01T00:16:33
0.335459,36.871145,2023-01-01T00:16:34
0.335459,36.871144,2023-01-01T00:16:35
0.335458,36.871144,2023-01-01T00:16:36
0.335458,36.871143,2023-01-01T00:16:37
0.335458,36.871143,2023-01-01T00:16:38
0.335457,36.871143,2023-01-01T00:16:39
0.335457,36.871142,2023-01-01T00:16:40
0.335456,36.871142,2023-01-01T00:16:41
0.335456,36.871141,2023-01-01T00:16:42
0.335455,36.871141,2023-01-01T00:16:43
0.335455,36.87114,2023-01-01T00:16:44
0.335455,36.87114,2023-01-01T00:16:45
0.335454,36.87114,2023-01-01T00:16:46
0.335454,36.871139,2023-01-01T00:16:47
0.335453,36.871139,2023-01-01T00:16:48
0.335453,36.871139,2023-01-01T00:16:49
0.335453,36.871138,2023-01-01T00:16:50
0.335452,36.871138,2023-01-01T00:16:51
0.335452,36.871137,2023-01-01T00:16:52
0.335452,36.871137,2023-01-01T00:16:53
0.335451,36.871137,2023-01-01T00:16:54
0.335451,36.871136,2023-01-01T00:16:55
0.335451,36.871136,2023-01-01T00:16:56
0.33545,36.871136,2023-01-01T00:16:57
0.33545,36.871135,2023-01-01T00:16:58
0.33545,36.871135,2023-01-01T00:16:59
0.335449,36.871134,2023-01-01T00:17:00
0.335449,36.871134,2023-01-01T00:17:01
0.335449,36.871134,2023-01-01T00:17:02
0.335448,36.871133,2023-01-01T00:17:03
0.335448,36.871133,2023-01-01T00:17:04
0.335448,36.871133,2023-01-01T00:17:05
0.335447,36.871132,2023-01-01T00:17:06
0.335447,36.871132,2023-01-01T00:17:07
0.335447,36.871132,2023-01-01T00:17:08
0.335447,36.871131,2023-01-01T00:17:09
0.335447,36.871131,2023-01-01T00:17:10
0.335446,36.871131,2023-01-01T00:17:11
0.335446,36.87113,2023-01-01T00:17:12
0.335446,36.87113,2023-01-01T00:17:13
0.335446,36.87113,2023-01-01T00:17:14
0.335446,36.871129,2023-01-01T00:17:15
0.335446,36.871129,2023-01-01T00:17:16
0.335445,36.871129,2023-01-01T00:17:17
0.335445,36.871129,2023-01-01T00:17:18
0.335445,36.871128,2023-01-01T00:17:19
0.335445,36.871128,2023-01-01T00:17:20
0.335445,36.871128,2023-01-01T00:17:21
0.335445,36.871127,2023-01-01T00:17:22
0.335445,36.871127,2023-01-01T00:17:23
0.335444,36.871127,2023-01-01T00:17:24
0.335444,36.871127,2023-01-01T00:17:25
0.335444,36.871126,2023-01-01T00:17:26
0.335444,36.871126,2023-01-01T00:17:27
0.335444,36.871126,2023-01-01T00:17:28
0.335444,36.871125,2023-01-01T00:17:29
0.335443,36.871125,2023-01-01T00:17:30
0.335443,36.871125,2023-01-01T00:17:31
0.335443,36.871125,2023-01-01T00:17:32
0.335443,36.871124,2023-01-01T00:17:33
0.335443,36.871124,2023-01-01T00:17:34
0.335443,36.871124,2023-01-01T00:17:35
0.335442,36.871124,2023-01-01T00:17:36
0.335442,36.871123,2023-01-01T00:17:37
0.335442,36.871123,2023-01-01T00:17:38
0.335442,36.871123,2023-01-01T00:17:39
0.335442,36.871123,2023-01-01T00:17:40
0.335442,36.871122,2023-01-01T00:17:41
0.335442,36.871122,2023-01-01T00:17:42
0.335442,36.871122,2023-01-01T00:17:43
0.335441,36.871122,2023-01-01T00:17:44
0.335441,36.871122,2023-01-01T00:17:45
0.335441,36.871122,2023-01-01T00:17:46
0.335441,36.871124,2023-01-01T00:17:47
0.335442,36.871126,2023-01-01T00:17:48
0.335442,36.871128,2023-01-01T00:17:49
0.335442,36.871129,2023-01-01T00:17:50
0.335442,36.871131,2023-01-01T00:17:51
