lat,lon,timestamp
0.334636,36.870015,2023-01-01T02:01:09
0.334636,36.870015,2023-01-01T02:01:10
0.334636,36.870015,2023-01-01T02:01:11
0.334636,36.870016,2023-01-01T02:01:12
0.334636,36.870016,2023-01-01T02:01:13
0.334636,36.870016,2023-01-01T02:01:14
0.334636,36.870016,2023-01-01T02:01:15
0.334636,36.870016,2023-01-01T02:01:16
0.334636,36.870016,2023-01-01T02:01:17
0.334636,36.870016,2023-01-01T02:01:18
0.334637,36.870016,2023-01-01T02:01:19
0.334637,36.870016,2023-01-01T02:01:20
0.334637,36.870016,2023-01-01T02:01:21
0.334637,36.870017,2023-01-01T02:01:22
0.334637,36.870017,2023-01-01T02:01:23
0.334637,36.870017,2023-01-01T02:01:24
0.334637,36.870017,2023-01-01T02:01:25
0.334637,36.870017,2023-01-01T02:01:26
0.334637,36.870017,2023-01-01T02:01:27
0.334637,36.870017,2023-01-01T02:01:28
0.334637,36.870017,2023-01-01T02:01:29
0.334637,36.870017,2023-01-01T02:01:30
0.334638,36.870017,2023-01-01T02:01:31
0.334638,36.870018,2023-01-01T02:01:32
0.334638,36.870018,2023-01-01T02:01:33
0.334638,36.870018,2023-01-01T02:01:34
0.334638,36.870018,2023-01-01T02:01:35
0.334638,36.870018,2023-01-01T02:01:36
0.334638,36.870018,2023-01-01T02:01:37
0.334638,36.870018,2023-01-01T02:01:38
0.334638,36.870018,2023-01-01T02:01:39
0.334638,36.870018,2023-01-01T02:01:40
0.334638,36.870018,2023-01-01T02:01:41
0.334638,36.870018,2023-01-01T02:01:42
0.334638,36.870018,2023-01-01T02:01:43
0.334638,36.870018,2023-01-01T02:01:44
0.334638,36.870018,2023-01-01T02:01:45
0.334638,36.870018,2023-01-01T02:01:46
0.334638,36.870019,2023-01-01T02:01:47
0.334638,36.870019,2023-01-01T02:01:48
0.334638,36.870019,2023-01-01T02:01:49
0.334638,36.870019,2023-01-01T02:01:50
0.334639,36.870019,2023-01-01T02:01:51
