lat,lon,timestamp
0.366028,36.883755,2023-01-01T00:01:04
0.366031,36.883756,2023-01-01T00:01:05
0.366032,36.883757,2023-01-01T00:01:06
0.366034,36.883758,2023-01-01T00:01:07
0.366036,36.883759,2023-01-01T00:01:08
0.366038,36.88376,2023-01-01T00:01:09
0.366039,36.883761,2023-01-01T00:01:10
0.366041,36.883761,2023-01-01T00:01:11
0.366042,36.883762,2023-01-01T00:01:12
0.366043,36.883763,2023-01-01T00:01:13
0.366044,36.883764,2023-01-01T00:01:14
0.366046,36.883765,2023-01-01T00:01:15
0.366047,36.883765,2023-01-01T00:01:16
0.366048,36.883765,2023-01-01T00:01:17
0.366049,36.883766,2023-01-01T00:01:18
0.36605,36.883766,2023-01-01T00:01:19
0.366051,36.883766,2023-01-01T00:01:20
0.366052,36.883766,2023-01-01T00:01:21
0.366054,36.883766,2023-01-01T00:01:22
0.366057,36.883767,2023-01-01T00:01:23
0.36606,36.883767,2023-01-01T00:01:24
0.366063,36.883767,2023-01-01T00:01:25
