lat,lon,timestamp
0.394998,36.886537,2023-01-01T07:56:56
0.394998,36.886538,2023-01-01T07:56:57
0.394998,36.886538,2023-01-01T07:56:58
0.394998,36.886539,2023-01-01T07:56:59
0.394998,36.886539,2023-01-01T07:57:00
0.394998,36.88654,2023-01-01T07:57:01
0.394998,36.88654,2023-01-01T07:57:02
0.394998,36.886541,2023-01-01T07:57:03
0.394998,36.886541,2023-01-01T07:57:04
0.394999,36.886542,2023-01-01T07:57:05
0.394999,36.886542,2023-01-01T07:57:06
0.394999,36.886543,2023-01-01T07:57:07
0.394999,36.886543,2023-01-01T07:57:08
0.394999,36.886544,2023-01-01T07:57:09
0.394999,36.886544,2023-01-01T07:57:10
0.395,36.886544,2023-01-01T07:57:11
0.395,36.886545,2023-01-01T07:57:12
0.395,36.886545,2023-01-01T07:57:13
0.395,36.886546,2023-01-01T07:57:14
0.395,36.886546,2023-01-01T07:57:15
0.395,36.886546,2023-01-01T07:57:16
0.395,36.886547,2023-01-01T07:57:17
0.395,36.886547,2023-01-01T07:57:18
0.395,36.886548,2023-01-01T07:57:19
0.395001,36.886548,2023-01-01T07:57:20
0.395001,36.886548,2023-01-01T07:57:21
0.395001,36.886549,2023-01-01T07:57:22
0.395001,36.886549,2023-01-01T07:57:23
0.395001,36.886549,2023-01-01T07:57:24
0.395002,36.88655,2023-01-01T07:57:25
0.395002,36.88655,2023-01-01T07:57:26
0.395002,36.88655,2023-01-01T07:57:27
0.395002,36.886551,2023-01-01T07:57:28
0.395003,36.886551,2023-01-01T07:57:29
0.395003,36.886551,2023-01-01T07:57:30
0.395003,36.886551,2023-01-01T07:57:31
0.395003,36.886552,2023-01-01T07:57:32
0.395004,36.886552,2023-01-01T07:57:33
0.395004,36.886552,2023-01-01T07:57:34
0.395004,36.886552,2023-01-01T07:57:35
0.395005,36.886553,2023-01-01T07:57:36
0.395005,36.886553,2023-01-01T07:57:37
0.395005,36.886553,2023-01-01T07:57:38
0.395006,36.886553,2023-01-01T07:57:39
0.395006,36.886554,2023-01-01T07:57:40
0.395006,36.886554,2023-01-01T07:57:41
0.395006,36.886554,2023-01-01T07:57:42
0.395006,36.886554,2023-01-01T07:57:43
0.395006,36.886554,2023-01-01T07:57:44
0.395006,36.886555,2023-01-01T07:57:45
0.395006,36.886555,2023-01-01T07:57:46
0.395006,36.886555,2023-01-01T07:57:47
0.395006,36.886555,2023-01-01T07:57:48
0.395005,36.886555,2023-01-01T07:57:49
0.395005,36.886556,2023-01-01T07:57:50
0.395005,36.886556,2023-01-01T07:57:51
0.395005,36.886556,2023-01-01T07:57:52
0.395005,36.886556,2023-01-01T07:57:53
0.395005,36.886556,2023-01-01T07:57:54
0.395005,36.886556,2023-01-01T07:57:55
0.395005,36.886557,2023-01-01T07:57:56
0.395005,36.886557,2023-01-01T07:57:57
0.395005,36.886557,2023-01-01T07:57:58
0.395005,36.886557,2023-01-01T07:57:59
0.395005,36.886557,2023-01-01T07:58:00
0.395005,36.886557,2023-01-01T07:58:01
0.395005,36.886557,2023-01-01T07:58:02
0.395005,36.886558,2023-01-01T07:58:03
0.395005,36.886558,2023-01-01T07:58:04
0.395005,36.886558,2023-01-01T07:58:05
0.395005,36.886558,2023-01-01T07:58:06
0.395005,36.886558,2023-01-01T07:58:07
0.395006,36.886559,2023-01-01T07:58:08
0.395006,36.886559,2023-01-01T07:58:09
0.395006,36.886559,2023-01-01T07:58:10
0.395006,36.886559,2023-01-01T07:58:11
0.395005,36.88656,2023-01-01T07:58:12
0.395005,36.88656,2023-01-01T07:58:13
0.395004,36.88656,2023-01-01T07:58:14
0.395004,36.88656,2023-01-01T07:58:15
0.395004,36.886561,2023-01-01T07:58:16
0.395003,36.886561,2023-01-01T07:58:17
0.395003,36.886561,2023-01-01T07:58:18
0.395002,36.886561,2023-01-01T07:58:19
0.395002,36.886562,2023-01-01T07:58:20
0.395002,36.886562,2023-01-01T07:58:21
