lat,lon,timestamp
0.39497,36.886513,2023-01-01T08:09:41
0.394971,36.886513,2023-01-01T08:09:42
0.394971,36.886512,2023-01-01T08:09:43
0.394971,36.886512,2023-01-01T08:09:44
0.394972,36.886512,2023-01-01T08:09:45
0.394972,36.886511,2023-01-01T08:09:46
0.394972,36.886511,2023-01-01T08:09:47
0.394972,36.886511,2023-01-01T08:09:48
0.394973,36.886511,2023-01-01T08:09:49
0.394973,36.88651,2023-01-01T08:09:50
0.394973,36.88651,2023-01-01T08:09:51
0.394973,36.88651,2023-01-01T08:09:52
0.394974,36.88651,2023-01-01T08:09:53
0.394974,36.886509,2023-01-01T08:09:54
0.394974,36.886509,2023-01-01T08:09:55
0.394974,36.886509,2023-01-01T08:09:56
0.394974,36.886509,2023-01-01T08:09:57
0.394975,36.886509,2023-01-01T08:09:58
0.394975,36.886509,2023-01-01T08:09:59
0.394975,36.886508,2023-01-01T08:10:00
0.394975,36.886508,2023-01-01T08:10:01
0.394975,36.886508,2023-01-01T08:10:02
0.394975,36.886508,2023-01-01T08:10:03
0.394976,36.886508,2023-01-01T08:10:04
0.394976,36.886508,2023-01-01T08:10:05
0.394976,36.886508,2023-01-01T08:10:06
0.394976,36.886507,2023-01-01T08:10:07
0.394976,36.886507,2023-01-01T08:10:08
0.394976,36.886507,2023-01-01T08:10:09
0.394976,36.886507,2023-01-01T08:10:10
0.394976,36.886507,2023-01-01T08:10:11
0.394977,36.886507,2023-01-01T08:10:12
0.394977,36.886507,2023-01-01T08:10:13
0.394977,36.886507,2023-01-01T08:10:14
0.394977,36.886507,2023-01-01T08:10:15
0.394977,36.886507,2023-01-01T08:10:16
0.394977,36.886506,2023-01-01T08:10:17
0.394977,36.886506,2023-01-01T08:10:18
0.394977,36.886506,2023-01-01T08:10:19
0.394977,36.886506,2023-01-01T08:10:20
0.394977,36.886506,2023-01-01T08:10:21
0.394978,36.886506,2023-01-01T08:10:22
0.394978,36.886506,2023-01-01T08:10:23
0.394978,36.886506,2023-01-01T08:10:24
0.394978,36.886506,2023-01-01T08:10:25
0.394978,36.886506,2023-01-01T08:10:26
0.394978,36.886506,2023-01-01T08:10:27
0.394978,36.886506,2023-01-01T08:10:28
0.394978,36.886506,2023-01-01T08:10:29
0.394978,36.886506,2023-01-01T08:10:30
0.394978,36.886506,2023-01-01T08:10:31
0.394978,36.886506,2023-01-01T08:10:32
0.394978,36.886506,2023-01-01T08:10:33
0.394978,36.886506,2023-01-01T08:10:34
0.394979,36.886506,2023-01-01T08:10:35
0.394979,36.886506,2023-01-01T08:10:36
0.394979,36.886506,2023-01-01T08:10:37
0.394979,36.886506,2023-01-01T08:10:38
0.394979,36.886506,2023-01-01T08:10:39
0.394979,36.886507,2023-01-01T08:10:40
