lat,lon,timestamp
0.395222,36.88649,2023-01-01T07:30:44
0.395222,36.886491,2023-01-01T07:30:45
0.395222,36.886491,2023-01-01T07:30:46
0.395223,36.886492,2023-01-01T07:30:47
0.395223,36.886493,2023-01-01T07:30:48
0.395223,36.886493,2023-01-01T07:30:49
0.395224,36.886494,2023-01-01T07:30:50
0.395224,36.886494,2023-01-01T07:30:51
0.395224,36.886495,2023-01-01T07:30:52
0.395225,36.886495,2023-01-01T07:30:53
0.395225,36.886496,2023-01-01T07:30:54
0.395225,36.886496,2023-01-01T07:30:55
0.395226,36.886497,2023-01-01T07:30:56
0.395226,36.886497,2023-01-01T07:30:57
0.395226,36.886498,2023-01-01T07:30:58
0.395227,36.886498,2023-01-01T07:30:59
0.395227,36.886499,2023-01-01T07:31:00
0.395227,36.886499,2023-01-01T07:31:01
0.395228,36.8865,2023-01-01T07:31:02
0.395228,36.8865,2023-01-01T07:31:03
0.395228,36.8865,2023-01-01T07:31:04
0.395229,36.886501,2023-01-01T07:31:05
0.395229,36.886501,2023-01-01T07:31:06
0.395229,36.886502,2023-01-01T07:31:07
0.395229,36.886502,2023-01-01T07:31:08
0.39523,36.886502,2023-01-01T07:31:09
0.39523,36.886503,2023-01-01T07:31:10
0.39523,36.886503,2023-01-01T07:31:11
0.395231,36.886503,2023-01-01T07:31:12
0.395231,36.886504,2023-01-01T07:31:13
0.395232,36.886505,2023-01-01T07:31:14
0.395232,36.886505,2023-01-01T07:31:15
0.395233,36.886506,2023-01-01T07:31:16
0.395233,36.886507,2023-01-01T07:31:17
0.395234,36.886507,2023-01-01T07:31:18
0.395234,36.886508,2023-01-01T07:31:19
0.395235,36.886508,2023-01-01T07:31:20
0.395235,36.886509,2023-01-01T07:31:21
0.395236,36.886509,2023-01-01T07:31:22
0.395236,36.88651,2023-01-01T07:31:23
0.395237,36.88651,2023-01-01T07:31:24
0.395237,36.886511,2023-01-01T07:31:25
0.395238,36.886511,2023-01-01T07:31:26
0.395238,36.886512,2023-01-01T07:31:27
0.395239,36.886512,2023-01-01T07:31:28
0.395239,36.886513,2023-01-01T07:31:29
0.395239,36.886514,2023-01-01T07:31:30
0.39524,36.886514,2023-01-01T07:31:31
0.39524,36.886515,2023-01-01T07:31:32
0.395241,36.886515,2023-01-01T07:31:33
0.395241,36.886515,2023-01-01T07:31:34
0.395241,36.886516,2023-01-01T07:31:35
0.395242,36.886516,2023-01-01T07:31:36
0.395242,36.886517,2023-01-01T07:31:37
0.395243,36.886517,2023-01-01T07:31:38
0.395243,36.886518,2023-01-01T07:31:39
0.395244,36.886518,2023-01-01T07:31:40
0.395244,36.886518,2023-01-01T07:31:41
0.395244,36.886519,2023-01-01T07:31:42
0.395245,36.886519,2023-01-01T07:31:43
0.395245,36.88652,2023-01-01T07:31:44
0.395246,36.88652,2023-01-01T07:31:45
0.395246,36.886521,2023-01-01T07:31:46
0.395246,36.886521,2023-01-01T07:31:47
0.395247,36.886522,2023-01-01T07:31:48
0.395247,36.886522,2023-01-01T07:31:49
0.395248,36.886523,2023-01-01T07:31:50
0.395248,36.886523,2023-01-01T07:31:51
0.395249,36.886524,2023-01-01T07:31:52
0.395249,36.886524,2023-01-01T07:31:53
0.395249,36.886525,2023-01-01T07:31:54
0.39525,36.886525,2023-01-01T07:31:55
0.39525,36.886526,2023-01-01T07:31:56
0.395251,36.886526,2023-01-01T07:31:57
0.395251,36.886527,2023-01-01T07:31:58
0.395251,36.886527,2023-01-01T07:31:59
0.395252,36.886527,2023-01-01T07:32:00
0.395252,36.886528,2023-01-01T07:32:01
0.395252,36.886528,2023-01-01T07:32:02
0.395253,36.886529,2023-01-01T07:32:03
0.395253,36.886529,2023-01-01T07:32:04
0.395253,36.88653,2023-01-01T07:32:05
0.395254,36.88653,2023-01-01T07:32:06
0.395254,36.886531,2023-01-01T07:32:07
0.395255,36.886531,2023-01-01T07:32:08
0.395255,36.886532,2023-01-01T07:32:09
0.395255,36.886532,2023-01-01T07:32:10
0.395256,36.886533,2023-01-01T07:32:11
0.395256,36.886533,2023-01-01T07:32:12
0.395256,36.886533,2023-01-01T07:32:13
0.395257,36.886534,2023-01-01T07:32:14
0.395257,36.886534,2023-01-01T07:32:15
0.395257,36.886535,2023-01-01T07:32:16
0.395257,36.886535,2023-01-01T07:32:17
0.395258,36.886536,2023-01-01T07:32:18
0.395258,36.886536,2023-01-01T07:32:19
0.395258,36.886537,2023-01-01T07:32:20
0.395259,36.886537,2023-01-01T07:32:21
0.395259,36.886537,2023-01-01T07:32:22
0.395259,36.886538,2023-01-01T07:32:23
0.39526,36.886538,2023-01-01T07:32:24
0.39526,36.886539,2023-01-01T07:32:25
0.39526,36.886539,2023-01-01T07:32:26
0.39526,36.88654,2023-01-01T07:32:27
0.395261,36.88654,2023-01-01T07:32:28
0.395261,36.886541,2023-01-01T07:32:29
0.395261,36.886541,2023-01-01T07:32:30
0.395261,36.886542,2023-01-01T07:32:31
0.395262,36.886542,2023-01-01T07:32:32
0.395262,36.886543,2023-01-01T07:32:33
0.395262,36.886543,2023-01-01T07:32:34
0.395263,36.886543,2023-01-01T07:32:35
0.395263,36.886544,2023-01-01T07:32:36
0.395263,36.886544,2023-01-01T07:32:37
0.395263,36.886545,2023-01-01T07:32:38
0.395264,36.886545,2023-01-01T07:32:39
0.395264,36.886546,2023-01-01T07:32:40
0.395264,36.886546,2023-01-01T07:32:41
0.395264,36.886546,2023-01-01T07:32:42
0.395265,36.886547,2023-01-01T07:32:43
0.395265,36.886547,2023-01-01T07:32:44
0.395265,36.886548,2023-01-01T07:32:45
0.395266,36.886548,2023-01-01T07:32:46
0.395266,36.886549,2023-01-01T07:32:47
0.395266,36.886549,2023-01-01T07:32:48
0.395267,36.88655,2023-01-01T07:32:49
0.395267,36.88655,2023-01-01T07:32:50
0.395267,36.88655,2023-01-01T07:32:51
0.395268,36.886551,2023-01-01T07:32:52
0.395268,36.886551,2023-01-01T07:32:53
0.395268,36.886552,2023-01-01T07:32:54
0.395268,36.886552,2023-01-01T07:32:55
0.395269,36.886553,2023-01-01T07:32:56
0.395269,36.886553,2023-01-01T07:32:57
0.395269,36.886553,2023-01-01T07:32:58
0.39527,36.886554,2023-01-01T07:32:59
0.39527,36.886554,2023-01-01T07:33:00
0.39527,36.886555,2023-01-01T07:33:01
0.39527,36.886555,2023-01-01T07:33:02
0.395271,36.886555,2023-01-01T07:33:03
0.395271,36.886556,2023-01-01T07:33:04
0.395271,36.886556,2023-01-01T07:33:05
0.395272,36.886556,2023-01-01T07:33:06
0.395272,36.886557,2023-01-01T07:33:07
0.395272,36.886557,2023-01-01T07:33:08
0.395272,36.886558,2023-01-01T07:33:09
0.395273,36.886558,2023-01-01T07:33:10
0.395273,36.886558,2023-01-01T07:33:11
0.395273,36.886559,2023-01-01T07:33:12
0.395273,36.886559,2023-01-01T07:33:13
0.395274,36.886559,2023-01-01T07:33:14
0.395274,36.88656,2023-01-01T07:33:15
0.395274,36.88656,2023-01-01T07:33:16
0.395274,36.88656,2023-01-01T07:33:17
0.395274,36.886561,2023-01-01T07:33:18
0.395275,36.886561,2023-01-01T07:33:19
0.395275,36.886561,2023-01-01T07:33:20
0.395275,36.886562,2023-01-01T07:33:21
0.395275,36.886562,2023-01-01T07:33:22
0.395275,36.886562,2023-01-01T07:33:23
0.395276,36.886563,2023-01-01T07:33:24
0.395276,36.886563,2023-01-01T07:33:25
0.395276,36.886563,2023-01-01T07:33:26
0.395276,36.886564,2023-01-01T07:33:27
0.395276,36.886564,2023-01-01T07:33:28
0.395277,36.886564,2023-01-01T07:33:29
0.395277,36.886565,2023-01-01T07:33:30
0.395277,36.886565,2023-01-01T07:33:31
0.395277,36.886565,2023-01-01T07:33:32
0.395277,36.886566,2023-01-01T07:33:33
0.395278,36.886566,2023-01-01T07:33:34
0.395278,36.886566,2023-01-01T07:33:35
0.395278,36.886567,2023-01-01T07:33:36
0.395278,36.886567,2023-01-01T07:33:37
0.395278,36.886567,2023-01-01T07:33:38
0.395278,36.886568,2023-01-01T07:33:39
0.395279,36.886568,2023-01-01T07:33:40
0.395279,36.886568,2023-01-01T07:33:41
0.395279,36.886569,2023-01-01T07:33:42
0.395279,36.886569,2023-01-01T07:33:43
0.395279,36.886569,2023-01-01T07:33:44
0.395279,36.88657,2023-01-01T07:33:45
0.395279,36.88657,2023-01-01T07:33:46
0.395279,36.88657,2023-01-01T07:33:47
0.395279,36.886571,2023-01-01T07:33:48
0.395279,36.886571,2023-01-01T07:33:49
0.395279,36.886571,2023-01-01T07:33:50
0.395279,36.886571,2023-01-01T07:33:51
0.395279,36.886572,2023-01-01T07:33:52
0.395279,36.886572,2023-01-01T07:33:53
0.395279,36.886572,2023-01-01T07:33:54
0.395279,36.886572,2023-01-01T07:33:55
0.395279,36.886573,2023-01-01T07:33:56
0.395279,36.886573,2023-01-01T07:33:57
0.395279,36.886573,2023-01-01T07:33:58
0.395279,36.886573,2023-01-01T07:33:59
0.395279,36.886574,2023-01-01T07:34:00
0.39528,36.886574,2023-01-01T07:34:01
0.39528,36.886574,2023-01-01T07:34:02
0.39528,36.886574,2023-01-01T07:34:03
0.39528,36.886574,2023-01-01T07:34:04
0.39528,36.886574,2023-01-01T07:34:05
0.39528,36.886575,2023-01-01T07:34:06
0.39528,36.886575,2023-01-01T07:34:07
0.39528,36.886575,2023-01-01T07:34:08
0.39528,36.886575,2023-01-01T07:34:09
0.39528,36.886575,2023-01-01T07:34:10
0.39528,36.886576,2023-01-01T07:34:11
0.39528,36.886576,2023-01-01T07:34:12
0.395281,36.886576,2023-01-01T07:34:13
0.395281,36.886576,2023-01-01T07:34:14
0.395281,36.886576,2023-01-01T07:34:15
0.395281,36.886577,2023-01-01T07:34:16
0.395282,36.886577,2023-01-01T07:34:17
0.395282,36.886577,2023-01-01T07:34:18
0.395282,36.886577,2023-01-01T07:34:19
0.395282,36.886578,2023-01-01T07:34:20
0.395282,36.886578,2023-01-01T07:34:21
0.395283,36.886578,2023-01-01T07:34:22
0.395283,36.886579,2023-01-01T07:34:23
0.395283,36.886579,2023-01-01T07:34:24
0.395283,36.886579,2023-01-01T07:34:25
0.395283,36.886579,2023-01-01T07:34:26
0.395284,36.88658,2023-01-01T07:34:27
0.395284,36.88658,2023-01-01T07:34:28
0.395284,36.88658,2023-01-01T07:34:29
0.395284,36.886581,2023-01-01T07:34:30
0.395284,36.886581,2023-01-01T07:34:31
0.395284,36.886582,2023-01-01T07:34:32
0.395284,36.886582,2023-01-01T07:34:33
0.395284,36.886583,2023-01-01T07:34:34
0.395284,36.886584,2023-01-01T07:34:35
0.395284,36.886585,2023-01-01T07:34:36
0.395284,36.886585,2023-01-01T07:34:37
0.395283,36.886586,2023-01-01T07:34:38
0.395283,36.886587,2023-01-01T07:34:39
0.395283,36.886588,2023-01-01T07:34:40
0.395283,36.886589,2023-01-01T07:34:41
0.395283,36.88659,2023-01-01T07:34:42
0.395282,36.886591,2023-01-01T07:34:43
0.395282,36.886592,2023-01-01T07:34:44
0.395282,36.886593,2023-01-01T07:34:45
0.395282,36.886594,2023-01-01T07:34:46
0.395282,36.886594,2023-01-01T07:34:47
0.395282,36.886595,2023-01-01T07:34:48
0.395281,36.886596,2023-01-01T07:34:49
0.395281,36.886597,2023-01-01T07:34:50
0.395281,36.886598,2023-01-01T07:34:51
0.395281,36.886599,2023-01-01T07:34:52
0.395281,36.8866,2023-01-01T07:34:53
0.39528,36.886601,2023-01-01T07:34:54
0.39528,36.886602,2023-01-01T07:34:55
0.39528,36.886603,2023-01-01T07:34:56
