x,y,timestamp
0.000000,0.000000,2023-01-01T02:57:01
0.000000,0.000000,2023-01-01T02:57:02
0.000000,0.000000,2023-01-01T02:57:03
0.000000,0.000000,2023-01-01T02:57:04
0.000000,0.000000,2023-01-01T02:57:05
0.000000,0.000000,2023-01-01T02:57:06
0.000000,0.000000,2023-01-01T02:57:07
0.000000,0.000000,2023-01-01T02:57:08
0.000000,0.000000,2023-01-01T02:57:09
0.000000,0.000000,2023-01-01T02:57:10
0.000000,0.000000,2023-01-01T02:57:11
0.000000,0.000000,2023-01-01T02:57:12
0.000000,0.000000,2023-01-01T02:57:13
0.000000,0.000000,2023-01-01T02:57:14
0.000000,0.000000,2023-01-01T02:57:15
0.000000,0.000000,2023-01-01T02:57:16
0.000000,0.000000,2023-01-01T02:57:17
0.000000,0.000000,2023-01-01T02:57:18
0.000000,0.000000,2023-01-01T02:57:19
0.000000,0.000000,2023-01-01T02:57:20
0.000000,0.000000,2023-01-01T02:57:21
0.000000,0.000000,2023-01-01T02:57:22
0.000000,0.000000,2023-01-01T02:57:23
0.111193,0.000000,2023-01-01T02:57:24
0.111193,0.000000,2023-01-01T02:57:25
0.111193,0.000000,2023-01-01T02:57:26
0.111193,0.000000,2023-01-01T02:57:27
0.111193,0.000000,2023-01-01T02:57:28
0.111193,0.000000,2023-01-01T02:57:29
0.111193,0.000000,2023-01-01T02:57:30
0.111193,-0.111195,2023-01-01T02:57:31
0.111193,-0.111195,2023-01-01T02:57:32
0.222386,-0.111195,2023-01-01T02:57:33
0.222386,-0.111195,2023-01-01T02:57:34
0.222386,-0.222390,2023-01-01T02:57:35
0.222386,-0.222390,2023-01-01T02:57:36
0.222386,-0.222390,2023-01-01T02:57:37
0.222386,-0.222390,2023-01-01T02:57:38
0.222386,-0.222390,2023-01-01T02:57:39
0.222386,-0.222390,2023-01-01T02:57:40
0.222386,-0.222390,2023-01-01T02:57:41
0.222386,-0.222390,2023-01-01T02:57:42
0.222386,-0.222390,2023-01-01T02:57:43
0.222386,-0.222390,2023-01-01T02:57:44
0.222386,-0.222390,2023-01-01T02:57:45
0.222386,-0.222390,2023-01-01T02:57:46
0.222386,-0.222390,2023-01-01T02:57:47
0.222386,-0.222390,2023-01-01T02:57:48
0.222386,-0.222390,2023-01-01T02:57:49
0.222386,-0.222390,2023-01-01T02:57:50
0.222386,-0.222390,2023-01-01T02:57:51
0.222386,-0.222390,2023-01-01T02:57:52
0.222386,-0.222390,2023-01-01T02:57:53
0.222386,-0.222390,2023-01-01T02:57:54
0.222386,-0.222390,2023-01-01T02:57:55
0.111193,-0.222390,2023-01-01T02:57:56
0.111193,-0.222390,2023-01-01T02:57:57
0.111193,-0.222390,2023-01-01T02:57:58
0.111193,-0.222390,2023-01-01T02:57:59
0.111193,-0.222390,2023-01-01T02:58:00
0.111193,-0.222390,2023-01-01T02:58:01
